matchId,blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin,diffMinionsKilled,diffJungleMinions,diffTotalGold,diffTotalKills,diffXp,diffTotalDamageToChamps,diffDragonKills,diffHeraldKills,diffTowersDestroyed,diffInhibitorsDestroyed,diffTurretPlatesDestroyed
EUN1_3573150665',3,25,21,1,0,2,0,10,0,357,96,32569,30318,36257,0,28,10,0,0,2,0,5,297,102,25734,27869,35801,1,60,-6,6835,11,2449,456,1,0,0,0,5
EUN1_3573133714',2,27,8,0,0,0,0,9,1,314,104,25426,27793,33811,1,27,16,1,0,1,0,2,340,92,30090,28651,31398,0,-26,12,-4664,-8,-858,2413,-1,0,-1,0,7
EUN1_3576101754',0,25,14,1,0,0,0,13,1,312,66,27234,28104,35023,1,69,20,0,0,2,0,2,357,66,31325,32014,42234,0,-45,0,-4091,-6,-3910,-7211,1,0,-2,0,11
EUN1_3576086074',5,43,12,0,0,0,0,13,0,268,77,26204,26020,34205,3,35,21,0,0,2,0,4,330,92,30976,31006,39279,0,-62,-15,-4772,-9,-4986,-5074,0,0,-2,0,9
EUN1_3576054260',4,26,17,0,0,0,0,12,0,317,87,29739,29535,34352,4,23,19,1,0,2,0,3,329,73,29486,28817,39255,1,-12,14,253,-2,718,-4903,-1,0,-2,0,9
EUN1_3576005946',4,21,11,1,0,0,0,5,0,325,99,26218,29341,29595,1,21,13,1,0,1,0,3,379,64,27675,29098,33685,0,-54,35,-1457,-2,243,-4090,0,0,-1,0,2
EUN1_3575978040',2,33,15,0,0,0,0,8,1,334,68,27630,27673,29313,2,29,12,1,0,1,0,5,348,87,27961,28144,37323,1,-14,-19,-331,3,-471,-8010,-1,0,-1,0,3
EUN1_3575951947',5,29,10,0,0,0,0,6,0,335,108,25638,29533,26740,1,33,14,0,0,0,0,3,346,4,26098,25152,35413,1,-11,104,-460,-4,4381,-8673,0,0,0,0,3
EUN1_3575495930',2,306,13,1,0,1,0,10,0,349,74,28376,29726,35312,1,25,12,1,0,1,0,4,311,98,26201,30032,29343,1,38,-24,2175,1,-306,5969,0,0,0,0,6
EUN1_3575474534',0,26,8,1,0,0,0,12,0,298,88,23464,26825,23998,3,30,17,0,0,1,0,2,346,75,28273,31122,35930,0,-48,13,-4809,-9,-4297,-11932,1,0,-1,0,10
EUN1_3575439416',2,22,14,0,0,2,0,5,1,367,86,30263,30343,38273,3,25,15,1,0,0,0,10,351,78,28536,28094,32958,1,16,8,1727,-1,2249,5315,-1,0,2,0,-5
EUN1_3575409713',3,27,20,1,0,1,0,7,0,329,105,30341,30491,32143,1,27,14,0,0,0,0,7,339,94,28321,29287,36015,0,-10,11,2020,6,1204,-3872,1,0,1,0,0
EUN1_3574982529',7,30,10,0,0,1,0,6,1,380,76,27327,29617,27337,2,24,7,2,0,0,0,4,346,100,25166,29346,31063,1,34,-24,2161,3,271,-3726,-2,0,1,0,2
EUN1_3574957138',3,25,11,1,0,0,0,11,1,356,100,26663,29266,29695,6,35,11,1,0,0,0,2,370,96,27100,31843,41455,0,-14,4,-437,0,-2577,-11760,0,0,0,0,9
EUN1_3574936183',2,29,12,0,0,0,0,15,1,322,96,28984,27773,38638,1,26,26,2,0,1,0,4,330,96,32272,31891,39478,0,-8,0,-3288,-14,-4118,-840,-2,0,-1,0,11
EUN1_3574900903',5,62,7,1,0,0,0,10,0,291,84,23276,26348,33675,1,18,20,0,1,1,0,0,346,79,30784,31631,35883,0,-55,5,-7508,-13,-5283,-2208,1,-1,-1,0,10
EUN1_3574889122',2,22,17,0,0,3,0,13,1,290,82,30689,30442,34756,1,27,17,1,0,1,0,9,336,94,28878,29879,31377,1,-46,-12,1811,0,563,3379,-1,0,2,0,4
EUN1_3567982962',3,24,11,1,1,0,0,7,1,359,96,27953,30249,29318,3,22,11,0,0,0,0,5,353,79,26673,29531,30539,1,6,17,1280,0,718,-1221,1,1,0,0,2
EUN1_3567742065',2,24,12,1,0,0,0,11,0,302,86,26243,28906,30058,3,37,18,0,0,1,0,2,379,86,30595,31872,40036,0,-77,0,-4352,-6,-2966,-9978,1,0,-1,0,9
EUN1_3567713057',0,24,11,1,0,0,0,6,1,350,80,26523,27696,35464,5,52,14,1,0,0,0,2,308,100,27142,29741,24307,1,42,-20,-619,-3,-2045,11157,0,0,0,0,4
EUN1_3575903201',2,29,18,2,0,1,0,9,0,335,86,29737,31113,37581,8,34,11,0,0,0,0,2,350,76,26022,29349,36309,1,-15,10,3715,7,1764,1272,2,0,1,0,7
EUN1_3575876722',4,31,13,2,0,0,0,9,1,347,114,28290,29456,32403,8,31,16,0,1,1,0,3,352,74,30103,30744,35953,0,-5,40,-1813,-3,-1288,-3550,2,-1,-1,0,6
EUN1_3575368754',3,19,22,1,0,1,0,7,0,363,87,32560,31712,44214,5,72,13,1,0,1,0,4,263,84,25683,26271,37911,1,100,3,6877,9,5441,6303,0,0,0,0,3
EUN1_3575346759',2,24,11,1,0,0,0,11,0,353,109,27401,30224,26785,5,25,11,1,0,2,0,6,351,77,27528,28247,31216,0,2,32,-127,0,1977,-4431,0,0,-2,0,5
EUN1_3574877144',5,24,9,0,0,0,0,8,0,314,105,25956,29447,33568,3,84,19,1,0,1,0,3,332,114,30222,31912,37069,0,-18,-9,-4266,-10,-2465,-3501,-1,0,-1,0,5
EUN1_3574850592',4,25,18,2,0,1,0,8,1,367,98,31073,31956,35025,1,24,11,0,0,0,0,4,327,90,25150,28229,33678,1,40,8,5923,7,3727,1347,2,0,1,0,4
EUN1_3574838649',2,38,3,0,0,0,0,17,1,352,90,22533,28091,20819,2,25,18,2,1,3,0,1,406,122,33323,36797,33849,0,-54,-32,-10790,-15,-8706,-13030,-2,-1,-3,0,16
EUN1_3574828321',0,27,17,0,1,0,0,11,0,363,110,30552,31497,39818,3,98,15,2,0,3,0,8,323,81,28928,29617,34034,0,40,29,1624,2,1880,5784,-2,1,-3,0,3
EUN1_3574419368',2,25,7,0,0,0,0,11,1,367,86,25646,28441,26576,3,20,14,1,0,2,0,0,421,98,31117,34243,29667,0,-54,-12,-5471,-7,-5802,-3091,-1,0,-2,0,11
EUN1_3574401139',8,93,16,2,0,0,0,10,0,320,102,28284,30235,33302,2,48,8,0,0,0,0,3,351,96,25428,26097,30257,1,-31,6,2856,8,4138,3045,2,0,0,0,7
EUN1_3576044917',4,26,17,1,0,2,0,9,1,365,88,30899,31866,31775,2,162,12,1,1,0,0,10,329,81,27699,28486,31300,1,36,7,3200,5,3380,475,0,-1,2,0,-1
EUN1_3575843292',3,28,16,1,0,0,0,7,0,347,76,28483,30519,40425,8,35,15,0,0,1,0,6,346,75,29153,28915,35497,1,1,1,-670,1,1604,4928,1,0,-1,0,1
EUN1_3575822741',2,26,10,0,0,0,0,13,0,307,66,24519,28297,27760,3,21,16,1,0,2,0,0,388,102,31208,32232,34819,0,-81,-36,-6689,-6,-3935,-7059,-1,0,-2,0,13
EUN1_3575808906',3,24,13,0,0,0,0,8,1,391,79,28354,32133,38439,1,23,12,1,0,1,0,3,309,84,25851,29093,30940,1,82,-5,2503,1,3040,7499,-1,0,-1,0,5
EUN1_3575784329',4,32,10,1,0,1,0,7,1,361,97,27562,29483,32192,4,34,7,1,0,0,0,7,322,90,24686,28160,28539,1,39,7,2876,3,1323,3653,0,0,1,0,0
EUN1_3575764136',5,64,10,1,0,0,0,6,0,383,86,28420,30705,32104,7,61,21,1,0,1,0,4,352,74,29680,30720,46912,1,31,12,-1260,-11,-15,-14808,0,0,-1,0,2
EUN1_3575741529',4,33,7,0,0,0,0,13,0,301,66,23073,25603,29617,4,39,21,2,1,2,0,2,381,114,34322,31995,44297,0,-80,-48,-11249,-14,-6392,-14680,-2,-1,-2,0,11
EUN1_3575588621',5,29,13,0,0,1,0,9,1,299,82,26472,27897,27492,2,25,13,2,0,1,0,1,351,94,27504,30748,31031,0,-52,-12,-1032,0,-2851,-3539,-2,0,0,0,8
EUN1_3575432715',3,25,15,0,0,0,0,5,1,417,99,30264,32810,36088,8,89,14,2,0,1,0,1,382,101,27975,30736,32236,1,35,-2,2289,1,2074,3852,-2,0,-1,0,4
EUN1_3574280669',3,49,4,1,0,0,0,7,0,334,79,23107,26851,29161,2,29,19,1,0,1,0,2,340,95,29519,31078,38326,0,-6,-16,-6412,-15,-4227,-9165,0,0,-1,0,5
EUN1_3574221404',5,62,21,1,0,1,0,11,1,346,102,30837,30453,37873,3,28,10,0,0,0,0,3,294,77,25927,26715,32389,1,52,25,4910,11,3738,5484,1,0,1,0,8
EUN1_3574113366',3,20,13,1,0,0,0,17,1,321,92,27258,27672,32610,2,22,15,1,0,2,0,1,323,93,28944,29569,30663,0,-2,-1,-1686,-2,-1897,1947,0,0,-2,0,16
EUN1_3573970014',10,33,10,0,0,0,0,7,0,368,113,26623,29504,25774,4,23,14,2,0,1,0,5,383,90,29500,31226,34418,0,-15,23,-2877,-4,-1722,-8644,-2,0,-1,0,2
EUN1_3568933345',4,31,11,1,0,2,0,4,0,367,102,29130,31320,32164,2,26,13,1,0,1,0,5,356,74,26445,28401,27431,1,11,28,2685,-2,2919,4733,0,0,1,0,-1
EUN1_3568909864',4,213,9,1,1,0,0,6,1,329,102,25828,29466,27480,3,32,15,1,0,0,0,2,401,86,29665,30759,27596,1,-72,16,-3837,-6,-1293,-116,0,1,0,0,4
EUN1_3575992305',1,56,5,0,0,0,0,15,1,294,71,22273,25220,23289,4,41,25,2,0,2,0,1,344,98,32658,31860,37572,0,-50,-27,-10385,-20,-6640,-14283,-2,0,-2,0,14
EUN1_3575962627',3,31,18,1,0,0,0,6,0,344,71,27646,28598,33720,2,66,8,0,0,0,0,1,333,88,24480,28710,29220,0,11,-17,3166,10,-112,4500,1,0,0,0,5
EUN1_3575937904',2,21,16,2,1,1,0,4,1,358,80,29506,30728,36054,3,23,13,0,0,0,0,4,343,76,27306,28409,32008,1,15,4,2200,3,2319,4046,2,1,1,0,0
EUN1_3575912663',6,150,10,1,0,0,0,9,1,357,82,26582,29731,33706,5,27,16,1,1,1,0,1,333,110,29847,30875,28899,1,24,-28,-3265,-6,-1144,4807,0,-1,-1,0,8
EUN1_3575380622',5,29,12,1,0,1,0,6,1,358,86,28047,30809,29590,4,22,4,0,0,0,0,6,347,98,22859,27740,26704,1,11,-12,5188,8,3069,2886,1,0,1,0,0
EUN1_3570964139',3,24,10,0,0,0,0,7,1,315,78,25755,28733,34816,1,22,15,0,0,1,0,3,365,70,29228,31259,30130,0,-50,8,-3473,-5,-2526,4686,0,0,-1,0,4
EUN1_3567279779',4,134,14,2,1,1,0,8,1,387,103,28708,32297,34725,2,23,8,0,0,0,0,2,314,100,25477,30069,29561,1,73,3,3231,6,2228,5164,2,1,1,0,6
EUN1_3567217725',4,21,5,0,0,0,0,9,0,359,70,23642,27135,21194,7,31,16,2,0,1,0,0,397,78,29956,31658,35418,0,-38,-8,-6314,-11,-4523,-14224,-2,0,-1,0,9
EUN1_3567203112',5,38,15,0,0,0,0,8,1,341,92,28453,28243,31333,8,53,11,1,0,1,0,3,315,104,27654,29611,29941,1,26,-12,799,4,-1368,1392,-1,0,-1,0,5
EUN1_3567180177',2,24,5,0,1,1,0,9,1,379,94,26533,28426,29089,1,25,12,1,0,1,0,7,358,94,27465,30100,29105,1,21,0,-932,-7,-1674,-16,-1,1,0,0,2
EUN1_3567046008',3,89,4,0,0,0,0,8,0,333,100,22876,27963,26649,4,40,13,2,0,1,0,0,406,92,29883,31856,30962,0,-73,8,-7007,-9,-3893,-4313,-2,0,-1,0,8
EUN1_3567037944',3,22,7,0,0,0,0,10,0,294,86,23611,28899,21545,1,145,13,2,0,3,0,0,402,134,31457,33848,32837,0,-108,-48,-7846,-6,-4949,-11292,-2,0,-3,0,10
EUN1_3566835705',3,28,10,0,0,0,0,13,1,333,66,25392,28677,32782,4,26,11,1,0,1,0,0,377,94,27540,30274,29302,0,-44,-28,-2148,-1,-1597,3480,-1,0,-1,0,13
EUN1_3566811086',3,83,13,0,0,2,0,12,0,315,72,27148,28158,33786,4,27,13,1,0,0,0,2,316,75,27507,27053,35122,1,-1,-3,-359,0,1105,-1336,-1,0,2,0,10
EUN1_3566693512',3,27,16,2,0,0,0,6,0,342,93,26785,29070,39202,3,29,9,0,0,0,0,2,333,78,26108,28516,33745,1,9,15,677,7,554,5457,2,0,0,0,4
EUN1_3566510763',4,24,6,2,0,0,0,7,0,406,100,25148,30852,17813,5,28,5,0,0,0,0,3,421,88,24992,29632,21220,1,-15,12,156,1,1220,-3407,2,0,0,0,4
EUN1_3566460509',3,40,11,2,0,1,0,9,1,314,82,26835,28312,27456,2,24,13,0,0,1,0,4,371,92,28965,30133,32481,0,-57,-10,-2130,-2,-1821,-5025,2,0,0,0,5
EUN1_3566145762',4,37,13,2,1,0,0,6,1,392,94,27816,32672,29709,4,29,11,0,0,0,0,2,345,70,24950,28170,25822,1,47,24,2866,2,4502,3887,2,1,0,0,4
EUN1_3566123812',2,24,11,0,0,0,0,7,0,322,74,26196,27764,28645,3,26,16,1,0,0,0,0,355,94,28137,30256,37231,0,-33,-20,-1941,-5,-2492,-8586,-1,0,0,0,7
EUN1_3564908761',4,23,14,1,0,1,0,7,1,368,100,30060,32239,30685,1,34,7,1,0,0,0,5,375,76,24421,29218,25885,1,-7,24,5639,7,3021,4800,0,0,1,0,2
EUN1_3564394810',1,25,12,0,0,1,0,4,0,354,104,28153,31016,28851,4,27,9,2,0,0,0,6,368,83,25281,29311,26903,1,-14,21,2872,3,1705,1948,-2,0,1,0,-2
EUN1_3564377786',5,80,20,1,0,2,0,5,1,351,88,31248,32206,36414,2,32,12,0,0,0,0,6,337,83,27452,28721,30582,1,14,5,3796,8,3485,5832,1,0,2,0,-1
EUN1_3564359329',3,29,7,2,0,0,0,15,1,329,100,24047,27578,31361,4,26,14,0,1,2,0,0,342,92,29393,29359,37486,0,-13,8,-5346,-7,-1781,-6125,2,-1,-2,0,15
EUN1_3573957231',2,30,9,2,0,1,0,7,1,372,94,28863,30131,28762,0,17,10,0,0,1,0,11,346,100,26825,29768,30314,1,26,-6,2038,-1,363,-1552,2,0,0,0,-4
EUN1_3573631769',4,29,10,0,0,1,0,9,0,347,72,25737,28671,33421,3,23,16,1,0,1,0,4,369,112,29602,32043,32110,0,-22,-40,-3865,-6,-3372,1311,-1,0,0,0,5
EUN1_3573617256',6,24,4,0,0,0,0,10,1,371,81,23298,26779,20932,6,52,16,1,0,0,0,2,330,70,27744,29056,28427,0,41,11,-4446,-12,-2277,-7495,-1,0,0,0,8
EUN1_3567658075',4,59,11,1,0,1,0,6,1,380,95,27894,30830,26016,2,124,4,0,0,0,0,7,347,82,23583,28743,23337,1,33,13,4311,7,2087,2679,1,0,1,0,-1
EUN1_3567591910',5,27,13,1,0,1,0,14,0,288,90,28636,27290,26682,2,23,11,1,0,1,0,4,369,106,29829,29828,31414,1,-81,-16,-1193,2,-2538,-4732,0,0,0,0,10
EUN1_3567535928',3,27,16,0,0,1,0,5,1,333,108,31180,30077,31715,4,18,17,2,0,0,0,7,362,72,28120,30376,33381,1,-29,36,3060,-1,-299,-1666,-2,0,1,0,-2
EUN1_3554141738',3,34,9,0,0,0,0,15,0,277,60,24692,27668,31133,4,62,29,2,0,5,0,0,382,106,38012,32539,52717,0,-105,-46,-13320,-20,-4871,-21584,-2,0,-5,0,15
EUN1_3549335152',2,25,16,1,0,1,0,9,1,347,94,29467,30807,36665,4,32,12,0,0,0,0,5,338,70,27162,27574,29447,0,9,24,2305,4,3233,7218,1,0,1,0,4
EUN1_3543431464',6,33,15,1,1,0,0,11,0,347,97,29314,29772,31580,5,27,15,1,0,1,0,2,347,90,28660,29006,37472,1,0,7,654,0,766,-5892,0,1,-1,0,9
EUN1_3539218216',7,24,7,0,0,0,0,14,0,335,96,24840,27975,24439,4,26,14,1,1,1,0,1,351,86,28695,29193,30308,0,-16,10,-3855,-7,-1218,-5869,-1,-1,-1,0,13
EUN1_3539201102',5,32,25,2,0,1,0,5,1,387,90,33374,33786,40438,3,23,7,0,0,1,0,6,318,77,23959,25015,25322,1,69,13,9415,18,8771,15116,2,0,0,0,-1
EUN1_3537049766',1,29,9,1,0,0,0,5,1,352,84,25301,27033,28665,5,133,12,0,0,0,0,2,345,88,26198,29771,33786,1,7,-4,-897,-3,-2738,-5121,1,0,0,0,3
EUN1_3576238533',0,22,13,1,0,0,0,7,0,323,84,26508,29840,37564,2,23,14,1,0,0,0,1,354,84,27233,31748,38371,1,-31,0,-725,-1,-1908,-807,0,0,0,0,6
EUN1_3576223394',4,26,17,2,0,0,0,7,0,356,91,30492,30626,43767,3,153,21,0,1,0,0,3,301,78,30686,30670,42813,1,55,13,-194,-4,-44,954,2,-1,0,0,4
EUN1_3575913718',2,22,13,0,0,0,0,9,1,295,66,26626,27634,36757,5,22,21,1,0,2,0,0,330,94,29285,31906,37772,0,-35,-28,-2659,-8,-4272,-1015,-1,0,-2,0,9
EUN1_3575889911',1,23,13,0,0,1,0,8,1,351,96,29003,30128,37350,1,28,12,1,0,0,0,3,330,116,26413,30167,32456,0,21,-20,2590,1,-39,4894,-1,0,1,0,5
EUN1_3575857879',2,27,11,0,0,0,0,18,0,323,64,25765,27621,33007,1,26,28,2,1,6,0,3,371,108,37244,34261,49886,0,-48,-44,-11479,-17,-6640,-16879,-2,-1,-6,0,15
EUN1_3575845773',2,19,9,0,1,0,0,11,0,361,76,26786,28466,24642,2,28,17,2,0,3,0,3,367,108,31074,30995,37675,0,-6,-32,-4288,-8,-2529,-13033,-2,1,-3,0,8
EUN1_3575839195',4,34,11,1,0,0,0,13,0,333,76,25737,27404,28363,3,30,14,1,1,2,0,5,359,132,30592,32469,35439,0,-26,-56,-4855,-3,-5065,-7076,0,-1,-2,0,8
EUN1_3575819490',5,29,15,2,0,0,0,9,1,315,86,27375,27540,31772,0,33,16,0,0,1,0,2,349,85,28845,29823,38057,0,-34,1,-1470,-1,-2283,-6285,2,0,-1,0,7
EUN1_3575806133',2,31,10,0,0,1,0,14,0,324,88,28390,26406,32873,6,25,21,1,0,2,0,3,397,84,33316,31150,37440,0,-73,4,-4926,-11,-4744,-4567,-1,0,-1,0,11
EUN1_3575789242',2,25,17,1,0,0,0,9,1,345,78,29953,30197,35926,3,25,12,0,0,2,0,7,329,74,27698,26982,32966,0,16,4,2255,5,3215,2960,1,0,-2,0,2
EUN1_3575770344',3,28,8,0,0,0,0,9,1,324,58,22858,28149,19363,3,130,6,2,0,0,0,0,424,91,25562,29426,25611,0,-100,-33,-2704,2,-1277,-6248,-2,0,0,0,9
EUN1_3575735481',3,27,6,0,1,0,0,7,0,330,92,23988,25605,29138,5,27,15,2,0,1,0,1,375,90,28751,30494,36581,0,-45,2,-4763,-9,-4889,-7443,-2,1,-1,0,6
EUN1_3575713918',5,29,14,0,0,1,0,11,0,319,98,28322,30167,33261,2,24,11,2,0,2,0,8,334,106,28537,28985,35896,0,-15,-8,-215,3,1182,-2635,-2,0,-1,0,3
EUN1_3575713114',7,47,20,1,0,0,0,12,0,320,58,28142,29573,39908,2,25,21,1,1,1,0,2,329,120,31763,30685,41774,0,-9,-62,-3621,-1,-1112,-1866,0,-1,-1,0,10
EUN1_3575558615',0,19,18,1,0,1,0,9,1,360,99,31037,32929,34356,4,26,15,1,1,1,0,7,277,105,28087,29143,33498,1,83,-6,2950,3,3786,858,0,-1,0,0,2
EUN1_3575532890',1,24,16,1,0,1,0,8,0,357,118,30397,33152,34581,5,25,17,1,0,1,0,6,338,86,29761,28643,41064,1,19,32,636,-1,4509,-6483,0,0,0,0,2
EUN1_3575517227',0,69,19,1,0,2,0,8,1,349,98,31711,30768,46824,2,29,19,1,0,0,0,11,316,102,30363,32192,43063,1,33,-4,1348,0,-1424,3761,0,0,2,0,-3
EUN1_3575409880',3,45,11,0,1,1,0,11,1,385,91,29233,31143,34996,2,77,20,2,0,1,0,6,345,98,30780,31156,35024,0,40,-7,-1547,-9,-13,-28,-2,1,0,0,5
EUN1_3575289220',1,27,24,1,1,0,0,15,0,307,109,34250,31111,45799,6,44,24,1,0,1,0,6,339,75,33758,32024,47970,1,-32,34,492,0,-913,-2171,0,1,-1,0,9
EUN1_3575595843',6,38,16,2,0,4,0,8,0,428,118,32912,34168,32163,4,28,8,0,0,1,0,10,342,57,25908,26456,31797,1,86,61,7004,8,7712,366,2,0,3,0,-2
EUN1_3575571056',2,31,12,1,0,0,0,10,0,380,86,27157,29848,31397,5,34,13,0,0,0,0,1,354,80,27566,29318,32585,0,26,6,-409,-1,530,-1188,1,0,0,0,9
EUN1_3575501018',4,24,8,0,0,0,0,17,1,300,79,24313,27458,23951,3,29,17,2,0,4,0,2,387,124,32996,33933,38281,0,-87,-45,-8683,-9,-6475,-14330,-2,0,-4,0,15
EUN1_3575455061',1,24,6,1,0,0,0,5,1,388,82,24970,28949,34777,5,104,11,0,0,0,0,4,386,106,27514,33131,32708,0,2,-24,-2544,-5,-4182,2069,1,0,0,0,1
EUN1_3575373165',3,26,9,1,0,0,0,13,1,328,88,25580,29448,30044,5,81,8,1,0,2,0,4,329,91,26384,29234,31544,1,-1,-3,-804,1,214,-1500,0,0,-2,0,9
EUN1_3573128956',2,85,15,0,0,0,0,11,1,343,64,27823,29039,29135,4,28,12,2,0,1,0,0,370,132,29556,31044,33198,0,-27,-68,-1733,3,-2005,-4063,-2,0,-1,0,11
EUN1_3573110817',1,73,11,1,0,0,0,12,1,314,74,25030,28454,27720,1,38,13,1,0,1,0,1,387,90,28941,30989,31966,1,-73,-16,-3911,-2,-2535,-4246,0,0,-1,0,11
EUN1_3573099732',4,26,12,2,0,0,0,6,0,332,90,26343,29953,30329,2,77,15,0,0,0,0,3,343,93,28041,30673,31478,0,-11,-3,-1698,-3,-720,-1149,2,0,0,0,3
EUN1_3572680473',2,26,12,0,0,1,0,15,0,347,72,28937,29388,36252,4,74,26,2,0,4,0,5,353,115,37037,33362,42324,0,-6,-43,-8100,-14,-3974,-6072,-2,0,-3,0,10
EUN1_3572562449',0,20,10,1,0,0,0,7,0,371,96,27192,30807,26732,4,82,3,1,1,0,0,4,379,120,24361,28714,18060,1,-8,-24,2831,7,2093,8672,0,-1,0,0,3
EUN1_3572048104',2,24,6,0,0,0,0,12,0,315,70,22766,25791,26170,1,20,14,2,0,2,0,1,357,114,28694,31275,34980,0,-42,-44,-5928,-8,-5484,-8810,-2,0,-2,0,11
EUN1_3571994659',5,30,8,1,0,0,0,8,1,359,64,25337,27498,26001,4,31,14,1,0,1,0,1,351,88,26720,30083,25620,0,8,-24,-1383,-6,-2585,381,0,0,-1,0,7
EUN1_3571584480',3,24,14,2,0,0,0,5,1,333,95,27080,28430,27498,0,127,4,0,0,0,0,2,370,80,23519,27429,27736,1,-37,15,3561,10,1001,-238,2,0,0,0,3
EUN1_3571536589',2,29,16,1,0,2,0,4,1,347,110,30922,30937,35385,1,22,9,1,0,0,0,7,350,81,25520,26840,26141,1,-3,29,5402,7,4097,9244,0,0,2,0,-3
EUN1_3571432524',4,26,12,1,0,3,0,9,1,414,112,30701,31804,27792,5,29,9,1,1,1,0,11,338,92,25828,29475,20535,1,76,20,4873,3,2329,7257,0,-1,2,0,-2
EUN1_3571413534',2,81,7,0,0,1,0,9,0,351,84,24901,30860,25842,3,25,11,2,0,2,0,2,396,59,25724,29164,33615,0,-45,25,-823,-4,1696,-7773,-2,0,-1,0,7
EUN1_3569137621',6,54,13,0,0,0,0,4,1,365,67,27021,28724,30676,1,83,6,2,0,0,0,4,351,75,23267,26024,29315,1,14,-8,3754,7,2700,1361,-2,0,0,0,0
EUN1_3569075023',2,33,10,0,1,0,0,5,0,326,98,25784,29543,33903,1,106,8,2,0,0,0,4,330,121,24222,29017,32602,0,-4,-23,1562,2,526,1301,-2,1,0,0,1
EUN1_3576208839',1,23,5,1,0,0,0,12,0,353,99,24541,29583,26527,4,38,11,1,0,2,0,7,412,92,28545,32391,31378,0,-59,7,-4004,-6,-2808,-4851,0,0,-2,0,5
EUN1_3576210563',4,29,10,0,0,0,0,15,0,332,100,26290,27348,29627,2,24,24,2,0,2,0,6,352,64,32045,31294,44176,0,-20,36,-5755,-14,-3946,-14549,-2,0,-2,0,9
EUN1_3576204344',2,243,13,1,1,1,0,11,1,319,86,27357,30370,31072,1,25,10,1,0,1,0,4,319,98,25542,30577,29892,0,0,-12,1815,3,-207,1180,0,1,0,0,7
EUN1_3576187988',4,24,12,1,0,0,0,9,1,368,97,27369,31460,26720,2,24,12,0,0,0,0,2,336,87,25457,28767,23562,1,32,10,1912,0,2693,3158,1,0,0,0,7
EUN1_3576189823',7,31,6,0,0,0,0,10,0,383,88,25270,28851,21369,1,22,14,2,0,2,0,3,432,80,30184,32178,35226,0,-49,8,-4914,-8,-3327,-13857,-2,0,-2,0,7
EUN1_3576191632',6,28,11,2,0,0,0,16,1,348,83,27609,28899,29415,2,22,14,0,0,2,0,7,370,84,30159,31134,34663,1,-22,-1,-2550,-3,-2235,-5248,2,0,-2,0,9
EUN1_3576196352',4,26,11,0,0,1,0,11,0,321,83,27083,28597,28683,4,25,18,2,0,1,0,4,335,76,29045,29313,36881,1,-14,7,-1962,-7,-716,-8198,-2,0,0,0,7
EUN1_3576186180',3,18,20,1,0,1,0,9,0,320,96,30138,29482,44242,5,30,17,0,0,0,0,5,306,83,27677,29212,38202,1,14,13,2461,3,270,6040,1,0,1,0,4
EUN1_3575877164',1,73,15,1,0,0,0,14,1,323,95,27804,30569,31198,4,142,14,1,0,2,0,3,326,58,27965,28291,32968,0,-3,37,-161,1,2278,-1770,0,0,-2,0,11
EUN1_3575840624',5,25,18,1,0,0,0,3,1,328,86,28589,31298,34072,4,23,8,1,0,0,0,3,317,91,24596,26944,28038,1,11,-5,3993,10,4354,6034,0,0,0,0,0
EUN1_3575818907',2,31,12,0,0,0,0,7,0,335,78,26895,29484,35214,6,28,20,2,0,1,0,0,373,90,31013,31825,40125,0,-38,-12,-4118,-8,-2341,-4911,-2,0,-1,0,7
EUN1_3575804612',8,27,17,2,0,1,0,7,1,327,78,29523,27427,40840,3,132,11,0,0,2,0,6,304,80,26320,27171,31667,0,23,-2,3203,6,256,9173,2,0,-1,0,1
EUN1_3575778010',7,48,14,0,0,0,0,6,1,372,71,28044,29758,32708,3,142,11,2,1,1,0,4,320,79,25192,28201,32199,0,52,-8,2852,3,1557,509,-2,-1,-1,0,2
EUN1_3575766595',5,28,12,2,0,1,0,5,0,322,98,26456,28997,32257,9,24,10,0,0,0,0,1,333,82,24681,27848,27919,1,-11,16,1775,2,1149,4338,2,0,1,0,4
EUN1_3575752395',8,24,10,0,0,1,0,6,1,364,74,25682,28458,24614,3,23,14,1,0,1,0,1,333,118,27992,31310,34080,1,31,-44,-2310,-4,-2852,-9466,-1,0,0,0,5
EUN1_3575730729',3,26,7,1,0,1,0,9,1,334,88,24784,27352,23264,4,27,18,1,0,1,0,3,369,72,30129,29526,30817,0,-35,16,-5345,-11,-2174,-7553,0,0,0,0,6
EUN1_3575722504',2,18,9,0,0,0,0,9,1,320,95,24710,28990,25909,3,28,13,2,0,1,0,2,357,97,28604,29892,33029,0,-37,-2,-3894,-4,-902,-7120,-2,0,-1,0,7
